scenario	template	sha256	bytes	artifact	artifact_sha256	artifact_bytes	created_at_utc
docker-runtime	docs/evidence/pkg69/docker-runtime-20260619T031843Z/evidence.md	7047b802358a5d7dde8e1181d35d8a0256ac7b12e68809915e463f455f8a3964	1974	docs/evidence/pkg69/docker-runtime-20260619T031843Z/raw/aiceberg_pkg69_docker_runtime_clean_raw_20260619T031835Z.tgz	32fc30fc8b482433a69138c99de641bada0ca6cf88a8bb70c59289cafc92e222	4640	20260619T031949Z
